AA,24,TUL,3855,DFW,3670,,0,M80 738 M83 757,237 
AA,24,TUL,3855,MIA,3576,,0,738,1168 
AA,24,TUL,3855,ORD,3830,,0,738,585 
AA,24,TUS,3636,DFW,3670,,0,M80 M83,813 
AA,24,TUS,3636,LAX,3484,Y,0,CRJ,451 
AA,24,TUS,3636,ORD,3830,,0,M83 M80,1437 
AA,24,TUS,3636,PHX,3462,Y,0,CR9 CRJ,110 
AA,24,TVC,4023,ORD,3830,Y,0,ERD ER4,224 
AA,24,TXK,3770,DFW,3670,Y,0,ERD ER4,181 
AA,24,TXL,351,JFK,3797,Y,0,330
AA,24,TXL,351,MIA,3576,Y,0,330
AA,24,TXL,351,ORD,3830,Y,0,330
AA,24,TYR,3848,DFW,3670,Y,0,ERD ER4 CRJ,102 
AA,24,TYS,3676,CLT,3876,Y,0,CR7 CRJ,177 
AA,24,TYS,3676,DCA,3520,Y,0,CRJ,437 
AA,24,TYS,3676,DFW,3670,Y,0,ER4 CRJ ERD,771 
AA,24,TYS,3676,LGA,3697,Y,0,ERD,648 
AA,24,TYS,3676,ORD,3830,Y,0,ERD ER4,475 
AA,24,TYS,3676,PHL,3752,Y,0,CRJ,554 
AA,24,UIO,2688,MIA,3576,,0,757,1787 
AA,24,UVF,2894,CLT,3876,,0,320 319,1934 
AA,24,UVF,2894,MIA,3576,,0,757,1505 
AA,24,VCE,1551,PHL,3752,,0,332,4248 
AA,24,VPS,3873,CLT,3876,Y,0,CRJ CR7,460 
AA,24,VPS,3873,DCA,3520,Y,0,CRJ,789 
AA,24,VPS,3873,DFW,3670,Y,0,CRJ ER4 ERD,641 
AA,24,VVI,2771,MIA,3576,,0,757,3201 
AA,24,XNA,4356,CLT,3876,Y,0,CR7 CRJ,754 
AA,24,XNA,4356,DFW,3670,,0,M80,280 
AA,24,XNA,4356,LAX,3484,Y,0,CR7,1371 
AA,24,XNA,4356,LGA,3697,Y,0,CR7,1147 
AA,24,XNA,4356,ORD,3830,Y,0,CR7 ER4 ERD,522 
AA,24,YEG,49,DFW,3670,,0,319,1630 
AA,24,YEG,49,LAS,3877,,0,737,1192 
AA,24,YEG,49,LAX,3484,,0,737,1358 
AA,24,YEG,49,PHX,3462,,0,320 319 737,1374 
AA,24,YHZ,73,DCA,3520,Y,0,CRJ,811 
AA,24,YHZ,73,PHL,3752,Y,0,E70 CRJ E75,692 
AA,24,YKF,79,ORD,3830,Y,0,ER4 ERD
AA,24,YOW,100,CLT,3876,Y,0,CRJ,751 
AA,24,YOW,100,PHL,3752,Y,0,CRJ,377 
AA,24,YQB,111,PHL,3752,Y,0,CRJ,515 
AA,24,YUL,146,CLT,3876,Y,0,CRJ,803 
AA,24,YUL,146,DCA,3520,Y,0,CRJ,487 
AA,24,YUL,146,DFW,3670,,0,738,1513 
AA,24,YUL,146,DTW,3645,Y,0,330,530 
AA,24,YUL,146,JFK,3797,Y,0,ERD,333 
AA,24,YUL,146,LGA,3697,Y,0,ERD,324 
AA,24,YUL,146,MIA,3576,,0,738,1404 
AA,24,YUL,146,ORD,3830,Y,0,CRJ,748 
AA,24,YUL,146,PHL,3752,Y,0,CRJ,394 
AA,24,YUM,3596,PHX,3462,Y,0,CRJ,160 
AA,24,YVR,156,DFW,3670,,0,738,1754 
AA,24,YVR,156,LAS,3877,,0,737,992 
AA,24,YVR,156,LAX,3484,,0,737,1081 
AA,24,YVR,156,ORD,3830,,0,737,1764 
AA,24,YVR,156,PDX,3720,Y,0,DH4,251 
AA,24,YVR,156,PHX,3462,,0,321 319,1230 
AA,24,YVR,156,SEA,3577,Y,0,DH4,127 
AA,24,YYC,178,DFW,3670,,0,M83 M80 738,1523 
AA,24,YYC,178,JFK,3797,,0,737,2041 
AA,24,YYC,178,LAS,3877,,0,737,1040 
AA,24,YYC,178,LAX,3484,,0,737,1206 
AA,24,YYC,178,ORD,3830,,0,737,1385 
AA,24,YYC,178,PHX,3462,,0,319 737,1225 
AA,24,YYC,178,SAN,3731,,0,737,1279 
AA,24,YYZ,193,CLT,3876,Y,0,E75 CRJ,588 
AA,24,YYZ,193,DCA,3520,Y,0,CRJ,359 
AA,24,YYZ,193,DFW,3670,,0,319,1199 
AA,24,YYZ,193,JFK,3797,Y,0,CR7,366 
AA,24,YYZ,193,LAS,3877,,0,737,1943 
AA,24,YYZ,193,LAX,3484,,0,738,2176 
AA,24,YYZ,193,LGA,3697,Y,0,CR7,357 
AA,24,YYZ,193,MCO,3878,,0,737,1055 
AA,24,YYZ,193,MIA,3576,,0,738,1233 
AA,24,YYZ,193,ORD,3830,Y,0,E75 CR7 ER4,436 
AA,24,YYZ,193,PHL,3752,Y,0,E75 CRJ,347 
AA,24,ZCL,1855,DFW,3670,Y,0,ERD,770 
AA,24,ZIH,1856,PHX,3462,,0,320,1272 
AA,24,ZRH,1678,JFK,3797,,0,763,3931 
AA,24,ZRH,1678,PHL,3752,,0,767,4025 
AB,214,DFW,3670,FRA,340,Y,0,777,5142 
AB,214,DUS,345,JFK,3797,,0,332,3749 
AB,214,DUS,345,LAX,3484,,0,332,5689 
AB,214,DUS,345,MIA,3576,,0,332,4733 
AB,214,DUS,345,ORD,3830,Y,0,763,4230 
AB,214,DUS,345,RSW,3793,,0,332,4757 
AB,214,FRA,340,DFW,3670,Y,0,777,5142 
AB,214,JFK,3797,DUS,345,,0,332,3749 
AB,214,JFK,3797,TXL,351,,0,332
AB,214,LAX,3484,DUS,345,,0,332,5689 
AB,214,MIA,3576,DUS,345,,0,332,4733 
AB,214,MIA,3576,TXL,351,,0,332
AB,214,ORD,3830,DUS,345,Y,0,763,4230 
AB,214,ORD,3830,TXL,351,,0,332
AB,214,RSW,3793,DUS,345,,0,332,4757 
AB,214,TXL,351,JFK,3797,,0,332
AB,214,TXL,351,MIA,3576,,0,332
AB,214,TXL,351,ORD,3830,,0,332
AC,330,ATL,3682,DEN,3751,Y,0,CR7,1199 
AC,330,ATL,3682,YYZ,193,Y,0,CRA CRJ,739 
AC,330,BDL,3825,YUL,146,Y,0,BEH,249 
AC,330,BDL,3825,YYZ,193,Y,0,BEH,373 
AC,330,BNA,3690,YYZ,193,Y,0,CRJ,641 
AC,330,BOS,3448,YHZ,73,Y,0,CRJ,414 
AC,330,BOS,3448,YOW,100,Y,0,DH1,310 
AC,330,BOS,3448,YUL,146,Y,0,CRJ DH3,254 
AC,330,BOS,3448,YYZ,193,,0,E90 E75,446 
AC,330,BWI,3849,YYZ,193,Y,0,DH1,347 
AC,330,CLE,3486,YYZ,193,Y,0,DH1,193 
AC,330,CLT,3876,YYZ,193,Y,0,CRJ,588 
AC,330,CMH,3759,YYZ,193,Y,0,DH1,305 
AC,330,CVG,3488,YYZ,193,Y,0,CRJ,413 
AC,330,DCA,3520,YOW,100,Y,0,CRJ,452 
AC,330,DCA,3520,YUL,146,Y,0,CRJ,487 
AC,330,DCA,3520,YYZ,193,,0,E75,359 
AC,330,DEN,3751,ATL,3682,Y,0,CR7,1199 
AC,330,DEN,3751,MSY,3861,Y,0,738 739,1062 
AC,330,DEN,3751,YEG,49,Y,0,CRJ 319 E70,1019 
AC,330,DEN,3751,YMM,90,Y,0,CR7,1198 
AC,330,DEN,3751,YQR,120,Y,0,CRJ
AC,330,DEN,3751,YUL,146,,0,E90,1612 
AC,330,DEN,3751,YVR,156,Y,0,319 320 CR7 738,1114 
AC,330,DEN,3751,YWG,160,Y,0,ERJ,783 
AC,330,DEN,3751,YXE,166,Y,0,ERJ,856 
AC,330,DEN,3751,YYC,178,Y,0,CRJ 738 320 739,899 
AC,330,DEN,3751,YYZ,193,,0,E90,1315 
AC,330,DFW,3670,YYZ,193,,0,E75,1199 
AC,330,DTW,3645,YYZ,193,Y,0,CRJ BEH,214 
AC,330,EWR,3494,MSY,3861,Y,0,319 E70 320 738,1167 
AC,330,EWR,3494,YEG,49,Y,0,319,2023 
AC,330,EWR,3494,YUL,146,Y,0,CRJ,331 
AC,330,EWR,3494,YVR,156,,0,319,2429 
AC,330,EWR,3494,YYC,178,,0,E90,2022 
AC,330,EWR,3494,YYZ,193,,0,E75 E90,348 
AC,330,FLL,3533,YUL,146,,0,320,1384 
AC,330,FLL,3533,YYZ,193,,0,320,1214 
AC,330,HNL,3728,YVR,156,,0,763,2705 
AC,330,IAD,3714,MSY,3861,Y,0,ERJ CR7 738 E70 739,955 
AC,330,IAD,3714,YOW,100,Y,0,ERJ,449 
AC,330,IAD,3714,YUL,146,Y,0,ERJ CRJ,489 
AC,330,IAD,3714,YYZ,193,Y,0,ERJ CRJ CR7,345 
AC,330,IAH,3550,MSY,3861,Y,0,CR7 320 73G 738 E70 ERJ 319,305 
AC,330,IAH,3550,YEG,49,Y,0,738 320 737 319,1854 
AC,330,IAH,3550,YUL,146,Y,0,E70,1584 
AC,330,IAH,3550,YYC,178,Y,0,CRA 738 320 739,1748 
AC,330,IAH,3550,YYZ,193,Y,0,CRA,1280 
AC,330,IND,3585,YYZ,193,Y,0,CRJ,440 
AC,330,JFK,3797,YYZ,193,Y,0,CRA,366 
AC,330,LAS,3877,YUL,146,,0,763,2239 
AC,330,LAS,3877,YVR,156,,0,319,992 
AC,330,LAS,3877,YYC,178,,0,319,1040 
AC,330,LAS,3877,YYZ,193,,0,763 319,1943 
AC,330,LAX,3484,YLW,87,Y,0,CR7,1106 
AC,330,LAX,3484,YUL,146,,0,319,2474 
AC,330,LAX,3484,YVR,156,,0,319,1081 
AC,330,LAX,3484,YYC,178,,0,319,1206 
AC,330,LAX,3484,YYZ,193,,0,320 321,2176 
AC,330,LGA,3697,YOW,100,Y,0,CRJ,327 
AC,330,LGA,3697,YUL,146,,0,E75,324 
AC,330,LGA,3697,YYZ,193,,0,E90 E75,357 
AC,330,MCI,3458,YYZ,193,Y,0,CRJ,838 
AC,330,MCO,3878,YUL,146,,0,319,1246 
AC,330,MCO,3878,YYZ,193,,0,319,1055 
AC,330,MDT,3542,YYZ,193,Y,0,BEH,282 
AC,330,MIA,3576,GUA,1767,Y,0,E90,1017 
AC,330,MIA,3576,YYZ,193,,0,E90,1233 
AC,330,MKE,3717,YYZ,193,Y,0,CRJ,420 
AC,330,MSP,3858,YYZ,193,Y,0,CRA CRJ,678 
AC,330,MSY,3861,DEN,3751,Y,0,320 738 ERJ,1062 
AC,330,MSY,3861,EWR,3494,Y,0,738 ERJ 320 319,1167 
AC,330,MSY,3861,IAD,3714,Y,0,320 E70 319 CR7,955 
AC,330,MSY,3861,IAH,3550,Y,0,319 738 73G 320 ERJ,305 
AC,330,MSY,3861,ORD,3830,Y,0,320 CR7 319 ERJ,836 
AC,330,MSY,3861,YYZ,193,Y,0,CRA,1110 
AC,330,OGG,3456,YVR,156,,0,763,2672 
AC,330,ORD,3830,MSY,3861,Y,0,320 CR7 ERJ 319,836 
AC,330,ORD,3830,YEG,49,Y,0,E70 CR7,1420 
AC,330,ORD,3830,YHZ,73,Y,0,ERJ,1239 
AC,330,ORD,3830,YOW,100,Y,0,ERJ E70,655 
AC,330,ORD,3830,YQB,111,Y,0,ERJ,881 
AC,330,ORD,3830,YQR,120,Y,0,CRJ
AC,330,ORD,3830,YUL,146,,0,E75,748 
AC,330,ORD,3830,YVR,156,Y,0,319 320 739 737 738,1764 
AC,330,ORD,3830,YWG,160,Y,0,ERJ CRJ,708 
AC,330,ORD,3830,YXU,174,Y,0,CRJ,353 
AC,330,ORD,3830,YYC,178,Y,0,CR7 737,1385 
AC,330,ORD,3830,YYZ,193,,0,E75,436 
AC,330,PDX,3720,YVR,156,Y,0,DH3,251 
AC,330,PDX,3720,YYC,178,Y,0,CRJ,549 
AC,330,PHL,3752,YYZ,193,,0,E75,347 
AC,330,PHX,3462,YYZ,193,,0,319,1876 
AC,330,PIT,3570,YYZ,193,Y,0,DH1,222 
AC,330,RDU,3626,YYZ,193,Y,0,CRJ,540 
AC,330,ROC,3622,YYZ,193,Y,0,BEH,106 
AC,330,RSW,3793,YYZ,193,,0,320,1188 
AC,330,SAN,3731,YYZ,193,,0,319,2157 
AC,330,SEA,3577,YVR,156,Y,0,DH3,127 
AC,330,SEA,3577,YYZ,193,,0,E90,2061 
AC,330,SFO,3469,YEG,49,Y,0,CR7,1163 
AC,330,SFO,3469,YUL,146,,0,319,2539 
AC,330,SFO,3469,YVR,156,,0,E90 320 319,800 
AC,330,SFO,3469,YYC,178,Y,0,CR7,1019 
AC,330,SFO,3469,YYJ,184,Y,0,CRJ,763 
AC,330,SFO,3469,YYZ,193,,0,320,2259 
AC,330,STL,3678,YYZ,193,Y,0,CRJ,654 
AC,330,SYR,3745,YYZ,193,Y,0,BEH,182 
AC,330,TPA,3646,YYZ,193,,0,319,1095 
AC,330,YEG,49,DEN,3751,Y,0,CR7 CRJ 319 E70,1019 
AC,330,YEG,49,EWR,3494,Y,0,319,2023 
AC,330,YEG,49,IAH,3550,Y,0,738 320 737 319,1854 
AC,330,YEG,49,ORD,3830,Y,0,E70 CR7,1420 
AC,330,YEG,49,SFO,3469,Y,0,CR7,1163 
AC,330,YHZ,73,BOS,3448,Y,0,CRJ,414 
AC,330,YHZ,73,ORD,3830,Y,0,ERJ,1239 
AC,330,YLW,87,LAX,3484,Y,0,CR7,1106 
AC,330,YMM,90,DEN,3751,Y,0,CR7,1198 
AC,330,YOW,100,BOS,3448,Y,0,DH1,310 
AC,330,YOW,100,DCA,3520,Y,0,CRJ,452 
AC,330,YOW,100,IAD,3714,Y,0,ERJ,449 
AC,330,YOW,100,LGA,3697,Y,0,CRJ,327 
AC,330,YOW,100,ORD,3830,Y,0,ERJ E70,655 
AC,330,YQB,111,ORD,3830,Y,0,ERJ,881 
AC,330,YQR,120,DEN,3751,Y,0,CRJ
AC,330,YQR,120,ORD,3830,Y,0,CRJ
AC,330,YUL,146,BDL,3825,Y,0,BEH,249 
AC,330,YUL,146,BOS,3448,Y,0,CRJ DH3,254 
AC,330,YUL,146,DCA,3520,Y,0,CRJ,487 
AC,330,YUL,146,DEN,3751,,0,E90,1612 
AC,330,YUL,146,EWR,3494,Y,0,CRJ,331 
AC,330,YUL,146,FLL,3533,,0,320,1384 
AC,330,YUL,146,IAD,3714,Y,0,CR7 ERJ CRJ,489 
AC,330,YUL,146,IAH,3550,Y,0,E70,1584 
AC,330,YUL,146,LAS,3877,,0,763,2239 
AC,330,YUL,146,LAX,3484,,0,319,2474 
AC,330,YUL,146,LGA,3697,,0,E75,324 
AC,330,YUL,146,MCO,3878,,0,319,1246 
AC,330,YUL,146,ORD,3830,,0,E75,748 
AC,330,YUL,146,SFO,3469,,0,319,2539 
AC,330,YVR,156,DEN,3751,Y,0,320 319 CR7 737 739,1114 
AC,330,YVR,156,EWR,3494,,0,319,2429 
AC,330,YVR,156,HNL,3728,,0,763,2705 
AC,330,YVR,156,LAS,3877,,0,319,992 
AC,330,YVR,156,LAX,3484,,0,319,1081 
AC,330,YVR,156,OGG,3456,,0,763,2672 
AC,330,YVR,156,ORD,3830,Y,0,320 319 738 737,1764 
AC,330,YVR,156,PDX,3720,Y,0,DH3,251 
AC,330,YVR,156,SEA,3577,Y,0,DH3,127 
AC,330,YVR,156,SFO,3469,,0,E90 320 319,800 
AC,330,YWG,160,DEN,3751,Y,0,ERJ CRJ,783 
AC,330,YWG,160,ORD,3830,Y,0,CRJ ERJ,708 
AC,330,YXE,166,DEN,3751,Y,0,ERJ,856 
AC,330,YXU,174,ORD,3830,Y,0,CRJ,353 
AC,330,YYC,178,DEN,3751,Y,0,CRJ 738 737 CR7,899 
AC,330,YYC,178,EWR,3494,,0,E90,2022 
AC,330,YYC,178,IAH,3550,Y,0,738 CRA 320 739,1748 
AC,330,YYC,178,LAS,3877,,0,319,1040 
AC,330,YYC,178,LAX,3484,,0,319,1206 
AC,330,YYC,178,ORD,3830,Y,0,737 CR7 738 320,1385 
AC,330,YYC,178,PDX,3720,Y,0,CRJ,549 
AC,330,YYC,178,SFO,3469,Y,0,CR7,1019 
AC,330,YYJ,184,SFO,3469,Y,0,CRJ,763 
AC,330,YYZ,193,ATL,3682,Y,0,CRA CRJ,739 
AC,330,YYZ,193,BDL,3825,Y,0,BEH,373 
AC,330,YYZ,193,BNA,3690,Y,0,CRJ,641 
AC,330,YYZ,193,BOS,3448,,0,E90 E75,446 
AC,330,YYZ,193,BWI,3849,Y,0,DH1,347 
AC,330,YYZ,193,CLE,3486,Y,0,DH1,193 
AC,330,YYZ,193,CLT,3876,Y,0,CRJ,588 
AC,330,YYZ,193,CMH,3759,Y,0,DH1,305 
AC,330,YYZ,193,CVG,3488,Y,0,CRJ,413 
AC,330,YYZ,193,DCA,3520,,0,E75,359 
AC,330,YYZ,193,DEN,3751,,0,E90,1315 
AC,330,YYZ,193,DFW,3670,,0,E75,1199 
AC,330,YYZ,193,DTW,3645,Y,0,BEH CRJ,214 
AC,330,YYZ,193,EWR,3494,,0,E75 E90,348 
AC,330,YYZ,193,FLL,3533,,0,320,1214 
AC,330,YYZ,193,IAD,3714,Y,0,CRJ ERJ CR7,345 
AC,330,YYZ,193,IAH,3550,Y,0,CRA,1280 
AC,330,YYZ,193,IND,3585,Y,0,CRJ,440 
AC,330,YYZ,193,JFK,3797,Y,0,CRA,366 
AC,330,YYZ,193,LAS,3877,,0,763 319,1943 
AC,330,YYZ,193,LAX,3484,,0,321 320,2176 
AC,330,YYZ,193,LGA,3697,,0,E90 E75,357 
AC,330,YYZ,193,MCI,3458,Y,0,CRJ,838 
AC,330,YYZ,193,MCO,3878,,0,319,1055 
AC,330,YYZ,193,MDT,3542,Y,0,BEH,282 
AC,330,YYZ,193,MIA,3576,,0,E90,1233 
AC,330,YYZ,193,MKE,3717,Y,0,CRJ,420 
AC,330,YYZ,193,MSP,3858,Y,0,CRA CRJ,678 
AC,330,YYZ,193,MSY,3861,Y,0,CRA,1110 
AC,330,YYZ,193,ORD,3830,,0,E75,436 
AC,330,YYZ,193,PHL,3752,,0,E75,347 
AC,330,YYZ,193,PHX,3462,,0,319,1876 
AC,330,YYZ,193,PIT,3570,Y,0,DH1,222 
AC,330,YYZ,193,RDU,3626,Y,0,CRJ,540 
AC,330,YYZ,193,ROC,3622,Y,0,BEH,106 
AC,330,YYZ,193,RSW,3793,,0,320,1188 
AC,330,YYZ,193,SAN,3731,,0,319,2157 
AC,330,YYZ,193,SEA,3577,,0,E90,2061 
AC,330,YYZ,193,SFO,3469,,0,320,2259 
AC,330,YYZ,193,STL,3678,Y,0,CRJ,654 
AC,330,YYZ,193,SYR,3745,Y,0,BEH,182 
AC,330,YYZ,193,TPA,3646,,0,319,1095 
AF,137,ABE,4355,ATL,3682,Y,0,CRJ,692 
AF,137,ABQ,4019,ATL,3682,Y,0,757 320,1269 
AF,137,ABY,5715,ATL,3682,Y,0,CRJ,145 
AF,137,AEX,3852,ATL,3682,Y,0,CRJ,500 
AF,137,AGS,3658,ATL,3682,Y,0,CRJ 717,143 
AF,137,ALB,3864,ATL,3682,Y,0,CR9 M88,853 
AF,137,ATL,3682,ABE,4355,Y,0,717,692 
AF,137,ATL,3682,ABQ,4019,Y,0,757,1269 
AF,137,ATL,3682,ABY,5715,Y,0,CRJ,145 
AF,137,ATL,3682,AEX,3852,Y,0,CRJ CR9,500 
AF,137,ATL,3682,AGS,3658,Y,0,CRJ M88 717,143 
AF,137,ATL,3682,ALB,3864,Y,0,M88,853 
AF,137,ATL,3682,ATW,4047,Y,0,CR9,765 
AF,137,ATL,3682,AUS,3673,Y,0,M90 M88
AF,137,ATL,3682,AVL,4007,Y,0,CRJ M88,164 
AF,137,ATL,3682,AVP,4286,Y,0,CR7,714 
AF,137,ATL,3682,BDL,3825,Y,0,M88 73W,859 
AF,137,ATL,3682,BHM,3811,Y,0,M88,134 
AF,137,ATL,3682,BMI,4037,Y,0,CR7 CR9,533 
AF,137,ATL,3682,BNA,3690,Y,0,M88 319 738 73H 717 320,214 
AF,137,ATL,3682,BOS,3448,Y,0,M90 757 320 738 319,946 
AF,137,ATL,3682,BQK,5725,Y,0,CRJ,238 
AF,137,ATL,3682,BRU,302,Y,0,76W,4426 
AF,137,ATL,3682,BTR,3846,Y,0,CR7 CRJ 319 CR9,448 
AF,137,ATL,3682,BTV,3711,Y,0,CR9,961 
AF,137,ATL,3682,BUF,3820,Y,0,M90 M88,712 
AF,137,ATL,3682,BWI,3849,Y,0,M90 757 320,577 
AF,137,ATL,3682,CAE,3561,Y,0,M88 CRJ 319 717,192 
AF,137,ATL,3682,CAK,4112,Y,0,M88,528 
AF,137,ATL,3682,CDG,1382,,0,77W 744 772 74Y,4395 
AF,137,ATL,3682,CHA,3578,Y,0,CRJ M88,106 
AF,137,ATL,3682,CHO,4015,Y,0,CRJ,457 
AF,137,ATL,3682,CHS,3806,Y,0,320 M88 73W 717 319,259 
AF,137,ATL,3682,CID,4043,Y,0,CRJ,694 
AF,137,ATL,3682,CLE,3486,Y,0,717 CR9,554 
AF,137,ATL,3682,CLT,3876,Y,0,M90 M88 319,226 
AF,137,ATL,3682,CMH,3759,Y,0,73W M88 738,447 
AF,137,ATL,3682,COS,3819,Y,0,738,1184 
AF,137,ATL,3682,CRW,4285,Y,0,CRJ 319,363 
AF,137,ATL,3682,CSG,4255,Y,0,CRJ,83 
AF,137,ATL,3682,CUN,1852,Y,0,M88,880 
AF,137,ATL,3682,CVG,3488,Y,0,738 M88 319,373 
AF,137,ATL,3682,CZM,1800,Y,0,M88,916 
AF,137,ATL,3682,DAB,3950,Y,0,M90,366 
AF,137,ATL,3682,DAL,3502,Y,0,CRJ,721 
AF,137,ATL,3682,DAY,3627,Y,0,M88,432 
AF,137,ATL,3682,DCA,3520,Y,0,M88 M90 320,547 
AF,137,ATL,3682,DEN,3751,Y,0,M90 757 738,1199 
AF,137,ATL,3682,DFW,3670,Y,0,M88 319,731 
AF,137,ATL,3682,DHN,3739,Y,0,CRJ,170 
AF,137,ATL,3682,DSM,3729,Y,0,M88,743 
AF,137,ATL,3682,DTW,3645,Y,0,M88 M90 757,594 
AF,137,ATL,3682,DUB,599,Y,0,76W,3938 
AF,137,ATL,3682,DUS,345,Y,0,76W,4507 
AF,137,ATL,3682,ECP,7669,Y,0,717 M88,240 
AF,137,ATL,3682,ELP,3559,Y,0,M88,1282 
AF,137,ATL,3682,EVV,4018,Y,0,CRJ,350 
AF,137,ATL,3682,EWN,3730,Y,0,CRJ,433 
AF,137,ATL,3682,EWR,3494,Y,0,717,746 
AF,137,ATL,3682,EYW,3875,Y,0,73W CR7,646 
AF,137,ATL,3682,FAY,5738,Y,0,CRJ 73W,331 
AF,137,ATL,3682,FCO,1555,Y,0,333,5036 
AF,137,ATL,3682,FLL,3533,Y,0,757 M90,581 
AF,137,ATL,3682,FNT,4089,Y,0,M88,645 
AF,137,ATL,3682,FRA,340,Y,0,764,4614 
AF,137,ATL,3682,FSM,3437,Y,0,CRJ,579 
AF,137,ATL,3682,FWA,4041,Y,0,CRJ,508 
AF,137,ATL,3682,GDL,1804,Y,0,320,1469 
AF,137,ATL,3682,GNV,3472,Y,0,CR9 717 CR7,300 
AF,137,ATL,3682,GPT,4038,Y,0,M88 CR7 CRJ,352 
AF,137,ATL,3682,GRB,3653,Y,0,CR7,774 
AF,137,ATL,3682,GRK,3775,Y,0,CR9,803 
AF,137,ATL,3682,GRR,3685,Y,0,M88 320,640 
AF,137,ATL,3682,GSO,4008,Y,0,M88 320 319,306 
AF,137,ATL,3682,GSP,4034,Y,0,CR7 319 M88 717 CRJ,153 
AF,137,ATL,3682,GTR,4273,Y,0,CRJ,241 
AF,137,ATL,3682,HPN,3589,Y,0,CR7,780 
AF,137,ATL,3682,HSV,4113,Y,0,717 M88 CRJ,151 
AF,137,ATL,3682,IAD,3714,Y,0,320 M88,534 
AF,137,ATL,3682,IAH,3550,Y,0,M88 717 320 319,689 
AF,137,ATL,3682,ICT,3457,Y,0,CR9 M88,782 
AF,137,ATL,3682,ILM,3845,Y,0,CRJ 319,377 
AF,137,ATL,3682,IND,3585,Y,0,320 M88 M90,432 
AF,137,ATL,3682,JAN,3580,Y,0,717 CR9 M88 CRJ,341 
AF,137,ATL,3682,JAX,3712,Y,0,757,270 
AF,137,ATL,3682,JFK,3797,Y,0,319 752 M88 738,760 
AF,137,ATL,3682,LAS,3877,Y,0,757 753,1747 
AF,137,ATL,3682,LAX,3484,Y,0,76W 763 757 739,1947 
AF,137,ATL,3682,LEX,4017,Y,0,CR9 M88 CRJ 717,304 
AF,137,ATL,3682,LFT,3493,Y,0,CRJ,503 
AF,137,ATL,3682,LGA,3697,Y,0,757 739,762 
AF,137,ATL,3682,LHR,507,Y,0,764 77L 76W,4211 
AF,137,ATL,3682,LIT,3660,Y,0,M88,453 
AF,137,ATL,3682,MAD,1229,Y,0,764,4335 
AF,137,ATL,3682,MAN,478,Y,0,76W,4098 
AF,137,ATL,3682,MCI,3458,Y,0,M88 M90 757,692 
AF,137,ATL,3682,MCO,3878,Y,0,757,404 
AF,137,ATL,3682,MDT,3542,Y,0,CRJ M88,620 
AF,137,ATL,3682,MDW,3747,Y,0,319 717 320,591 
AF,137,ATL,3682,MEM,3473,Y,0,M88,332 
AF,137,ATL,3682,MEX,1824,Y,0,73W 73H,1330 
AF,137,ATL,3682,MGM,4115,Y,0,CRJ,147 
AF,137,ATL,3682,MHT,4011,Y,0,320,952 
AF,137,ATL,3682,MIA,3576,Y,0,M90 757 320,594 
AF,137,ATL,3682,MKE,3717,Y,0,M90 M88,669 
AF,137,ATL,3682,MLB,3671,Y,0,M88,442 
AF,137,ATL,3682,MLI,4072,Y,0,CR9 CR7,633 
AF,137,ATL,3682,MLU,3732,Y,0,CRJ,448 
AF,137,ATL,3682,MOB,3782,Y,0,CR9 717 CR7 319 CRJ,302 
AF,137,ATL,3682,MSN,3459,Y,0,320 73W CR9,707 
AF,137,ATL,3682,MSP,3858,Y,0,320 M90 757,907 
AF,137,ATL,3682,MSY,3861,Y,0,M90 M88 757,425 
AF,137,ATL,3682,MTY,1825,Y,0,CR9,1085 
AF,137,ATL,3682,MUC,346,Y,0,764,4797 
AF,137,ATL,3682,MYR,3515,Y,0,CR7 M88,317 
AF,137,ATL,3682,NAS,1953,Y,0,M88,726 
AF,137,ATL,3682,OAJ,4386,Y,0,CRJ,399 
AF,137,ATL,3682,OKC,3863,Y,0,CR9 M88,761 
AF,137,ATL,3682,OMA,3454,Y,0,M88 M90,821 
AF,137,ATL,3682,ORD,3830,Y,0,757 319 320 M88 M90,606 
AF,137,ATL,3682,ORF,3611,Y,0,M88 M90,516 
AF,137,ATL,3682,PBI,3722,Y,0,M90 757,545 
AF,137,ATL,3682,PDX,3720,Y,0,73H 738,2172 
AF,137,ATL,3682,PHF,3633,Y,0,CRJ,508 
AF,137,ATL,3682,PHL,3752,Y,0,320 M90 757 73H M88,666 
AF,137,ATL,3682,PHX,3462,Y,0,757 73H 739 738,1587 
AF,137,ATL,3682,PIA,4046,Y,0,CRJ,565 
AF,137,ATL,3682,PIT,3570,Y,0,M88 CR9,526 
AF,137,ATL,3682,PNS,3564,Y,0,M90,271 
AF,137,ATL,3682,PTY,1871,Y,0,738,1720 
AF,137,ATL,3682,PVD,3641,Y,0,M88,903 
AF,137,ATL,3682,PWM,3862,Y,0,M88,1027 
AF,137,ATL,3682,RDU,3626,Y,0,M88 739 320,356 
AF,137,ATL,3682,RIC,3608,Y,0,73H M90 M88,481 
AF,137,ATL,3682,ROA,4016,Y,0,CRJ 319,357 
AF,137,ATL,3682,ROC,3622,Y,0,M90 M88,749 
AF,137,ATL,3682,RSW,3793,Y,0,M90 M88 757,515 
AF,137,ATL,3682,SAN,3731,Y,0,739 763,1892 
AF,137,ATL,3682,SAT,3621,Y,0,757 M90 320,874 
AF,137,ATL,3682,SAV,3613,Y,0,717 M88 319,214 
